id|name|type|population2025|population2035|lat|lng|departmentId|departmentName
17873|Villamaría|municipio|69415|72199|4.940211591|-75.43544014|17|Caldas
17877|Viterbo|municipio|13292|13759|5.047822054|-75.879297|17|Caldas
18001|Florencia|municipio|180323|186247|1.749138704|-75.55823906|18|Caquetá
18029|Albania|municipio|4835|4982|1.22786549|-75.88232651|18|Caquetá
18094|Belén de Los Andaquíes|municipio|11644|12079|1.536174657|-75.90947504|18|Caquetá
18150|Cartagena del Chairá|municipio|33032|34085|0.647693081|-74.27235499|18|Caquetá
18205|Curillo|municipio|8150|8427|1.115379292|-75.97328452|18|Caquetá
18247|El Doncello|municipio|20491|21244|1.713734697|-75.26878109|18|Caquetá
18256|El Paujíl|municipio|19426|20183|1.476630016|-75.20231825|18|Caquetá
18410|La Montañita|municipio|15695|16307|1.302860442|-75.23572732|18|Caquetá
18460|Milán|municipio|10421|10825|1.146692554|-75.38664764|18|Caquetá
18479|Morelia|municipio|3953|4085|1.38299611|-75.67381123|18|Caquetá
18592|Puerto Rico|municipio|28084|29151|2.018940891|-75.07308627|18|Caquetá
18610|San José del Fragua|municipio|13886|14332|1.304702314|-76.11000594|18|Caquetá
18753|San Vicente del Caguán|municipio|54932|57032|1.308465061|-74.19746971|18|Caquetá
18756|Solano|municipio|12196|12676|0.096131862|-72.32036402|18|Caquetá
18785|Solita|municipio|6421|6572|0.943939454|-75.64668544|18|Caquetá
18860|Valparaíso|municipio|7395|7715|1.07534915|-75.73779004|18|Caquetá
19001|Popayán|municipio|346403|375053|2.471704362|-76.59194419|19|Cauca
19022|Almaguer|municipio|19850|21580|1.912440521|-76.83494519|19|Cauca
19050|Argelia|municipio|28420|30766|2.329337283|-77.26314906|19|Cauca
19075|Balboa|municipio|22863|24822|2.084732945|-77.2088133|19|Cauca
19100|Bolívar|municipio|40107|43471|1.853951938|-76.96337454|19|Cauca
19110|Buenos Aires|municipio|36190|40568|2.988923885|-76.62158951|19|Cauca
19130|Cajibío|municipio|45481|49364|2.643209848|-76.70138914|19|Cauca
19137|Caldono|municipio|43643|47018|2.803845691|-76.42719377|19|Cauca
19142|Caloto|municipio|31802|34278|3.062875557|-76.32127977|19|Cauca
19212|Corinto|municipio|27394|29724|3.136753606|-76.20964569|19|Cauca
19256|El Tambo|municipio|58323|63306|2.534488312|-77.00511207|19|Cauca
19290|Florencia|municipio|5572|6058|1.69453474|-77.08735723|19|Cauca
19300|Guachené|municipio|20785|22406|3.144389993|-76.39234811|19|Cauca
19318|Guapi|municipio|29836|32400|2.41326696|-77.69047531|19|Cauca
19355|Inzá|municipio|31405|33937|2.499058783|-76.13762531|19|Cauca
19364|Jambaló|municipio|19482|20959|2.84981013|-76.31124919|19|Cauca
19392|La Sierra|municipio|11518|12517|2.187473572|-76.78228032|19|Cauca
19397|La Vega|municipio|26557|28800|2.053933426|-76.7588062|19|Cauca
19418|López de Micay|municipio|20176|21878|2.95819877|-77.24212158|19|Cauca
19450|Mercaderes|municipio|25437|28148|1.793825164|-77.18060381|19|Cauca
19455|Miranda|municipio|34092|36971|3.228235212|-76.21670827|19|Cauca
19473|Morales|municipio|42419|45718|2.773663981|-76.74605152|19|Cauca
19513|Padilla|municipio|10720|11649|3.194730618|-76.3362418|19|Cauca
19517|Páez|municipio|50082|53776|2.733887702|-75.99368264|19|Cauca
19532|Patía|municipio|39800|43228|2.157983906|-77.0465762|19|Cauca
19533|Piamonte|municipio|9919|10820|1.054128816|-76.4443271|19|Cauca
19548|Piendamó - Tunía|municipio|44400|48078|2.702420026|-76.53770455|19|Cauca
19573|Puerto Tejada|municipio|45047|48918|3.266724205|-76.41846353|19|Cauca
19585|Puracé|municipio|18804|20291|2.262153618|-76.44826938|19|Cauca
19622|Rosas|municipio|12393|13472|2.260421954|-76.74582033|19|Cauca
19693|San Sebastián|municipio|11872|12887|1.856261815|-76.71652424|19|Cauca
19698|Santander de Quilichao|municipio|119121|128533|2.984467338|-76.49873145|19|Cauca
19701|Santa Rosa|municipio|5757|6250|1.52002179|-76.53876281|19|Cauca
19743|Silvia|municipio|40773|43950|2.651291894|-76.35057356|19|Cauca
19760|Sotará Paispamba|municipio|15164|16400|2.231820541|-76.61146633|19|Cauca
19780|Suárez|municipio|34402|37057|2.936865997|-76.7458243|19|Cauca
19785|Sucre|municipio|10163|10977|2.057735184|-76.90993965|19|Cauca
19807|Timbío|municipio|38470|41756|2.369625312|-76.71051932|19|Cauca
19809|Timbiquí|municipio|28375|30731|2.699475127|-77.49131577|19|Cauca
19821|Toribío|municipio|37962|41175|2.975771999|-76.20331566|19|Cauca
19824|Totoró|municipio|26832|28871|2.475213085|-76.39675937|19|Cauca
19845|Villa Rica|municipio|22360|23975|3.180627317|-76.46445558|19|Cauca
20001|Valledupar|municipio|575225|631532|10.21890277|-73.45784764|20|Cesar
20011|Aguachica|municipio|130258|144146|8.248735219|-73.6227405|20|Cesar
20013|Agustín Codazzi|municipio|71966|79942|9.949215908|-73.22358244|20|Cesar
20032|Astrea|municipio|23636|26232|9.510727925|-73.94214641|20|Cesar
20045|Becerril|municipio|25570|28300|9.727732939|-73.25250522|20|Cesar
20060|Bosconia|municipio|47521|52699|9.946391309|-73.86628815|20|Cesar
20175|Chimichagua|municipio|40249|44572|9.27797765|-73.84697903|20|Cesar
20178|Chiriguaná|municipio|32749|36294|9.426648354|-73.54797894|20|Cesar
20228|Curumaní|municipio|44176|49019|9.238771332|-73.48810861|20|Cesar
20238|El Copey|municipio|35502|39434|10.19995356|-73.91282064|20|Cesar
20250|El Paso|municipio|44223|48582|9.683474681|-73.73833778|20|Cesar
20295|Gamarra|municipio|17686|19639|8.337726622|-73.70649199|20|Cesar
20310|González|municipio|4976|5487|8.405516522|-73.37537309|20|Cesar
20383|La Gloria|municipio|20247|22380|8.588002247|-73.61602384|20|Cesar
20400|La Jagua de Ibirico|municipio|55073|60402|9.52099808|-73.32249338|20|Cesar
20443|Manaure Balcón del Cesar|municipio|11944|13224|10.38027852|-73.00706275|20|Cesar
20517|Pailitas|municipio|21933|24361|8.938916143|-73.57247213|20|Cesar
20550|Pelaya|municipio|24516|27131|8.764116734|-73.63295546|20|Cesar
20570|Pueblo Bello|municipio|31738|34903|10.41736874|-73.61450632|20|Cesar
20614|Río de Oro|municipio|19859|21979|8.201070245|-73.48750127|20|Cesar
20621|La Paz|municipio|32819|36376|10.24440562|-73.07824569|20|Cesar
20710|San Alberto|municipio|31090|34392|7.769815987|-73.47218888|20|Cesar
20750|San Diego|municipio|22369|24811|10.16952712|-73.2879827|20|Cesar
20770|San Martín|municipio|31503|34720|7.937788454|-73.54436312|20|Cesar
20787|Tamalameque|municipio|18031|20003|8.902075012|-73.7633962|20|Cesar
23001|Montería|municipio|531424|560685|8.584698016|-75.95055079|23|Córdoba
23068|Ayapel|municipio|49553|51891|8.265768688|-75.04868436|23|Córdoba
23079|Buenavista|municipio|22969|24422|8.191397953|-75.43382532|23|Córdoba
23090|Canalete|municipio|16690|17770|8.7240958|-76.23779081|23|Córdoba
23162|Cereté|municipio|115013|121744|8.895667051|-75.87842391|23|Córdoba
23168|Chimá|municipio|19160|20388|9.11024941|-75.65237351|23|Córdoba
23182|Chinú|municipio|52063|55264|9.053287104|-75.37387363|23|Córdoba
23189|Ciénaga de Oro|municipio|64223|68225|8.841811894|-75.60779829|23|Córdoba
23300|Cotorra|municipio|20741|22212|9.071460219|-75.75459276|23|Córdoba
23350|La Apartada|municipio|15933|16963|8.052218422|-75.28816022|23|Córdoba
23417|Lorica|municipio|119228|124384|9.165034998|-75.90978124|23|Córdoba
23419|Los Córdobas|municipio|20509|21795|8.823307063|-76.3430552|23|Córdoba
23464|Momil|municipio|21271|22482|9.265461621|-75.65090876|23|Córdoba
23466|Montelíbano|municipio|87197|91367|7.866432635|-75.87533926|23|Córdoba
23500|Moñitos|municipio|32657|34678|9.190515343|-76.11931709|23|Córdoba
23555|Planeta Rica|municipio|69377|73566|8.181108488|-75.68923803|23|Córdoba
23570|Pueblo Nuevo|municipio|38947|41329|8.481339568|-75.40516154|23|Córdoba
23574|Puerto Escondido|municipio|25919|27540|8.988667731|-76.19405912|23|Córdoba
23580|Puerto Libertador|municipio|45766|48306|7.711515736|-75.77123224|23|Córdoba
23586|Purísima de La Concepción|municipio|18734|19852|9.282386127|-75.72129392|23|Córdoba
23660|Sahagún|municipio|116988|123952|8.799007016|-75.42925664|23|Córdoba
23670|San Andrés de Sotavento|municipio|51180|54224|9.121296353|-75.52091711|23|Córdoba
23672|San Antero|municipio|36854|38927|9.359667489|-75.78700252|23|Córdoba
23675|San Bernardo del Viento|municipio|40391|42941|9.330098329|-75.97623858|23|Córdoba
23678|San Carlos|municipio|29454|31351|8.706464263|-75.69251825|23|Córdoba
23682|San José de Uré|municipio|14830|15846|7.753054395|-75.5672474|23|Córdoba
23686|San Pelayo|municipio|55444|58333|8.987777392|-75.90958771|23|Córdoba
23807|Tierralta|municipio|100610|106796|7.813896829|-76.16846678|23|Córdoba
23815|Tuchín|municipio|57361|59535|9.224630803|-75.54410593|23|Córdoba
23855|Valencia|municipio|38850|41246|8.219904128|-76.2213286|23|Córdoba
25001|Agua de Dios|municipio|14503|18435|4.372744676|-74.67111051|25|Cundinamarca
25019|Albán|municipio|7978|10083|4.891121638|-74.44278432|25|Cundinamarca
25035|Anapoima|municipio|18246|23086|4.559962881|-74.5256953|25|Cundinamarca
25040|Anolaima|municipio|17043|21635|4.789313614|-74.46194256|25|Cundinamarca
25053|Arbeláez|municipio|12959|16306|4.232786985|-74.39576291|25|Cundinamarca
25086|Beltrán|municipio|2217|2784|4.791721105|-74.71491399|25|Cundinamarca
25095|Bituima|municipio|3004|3805|4.847821091|-74.52862766|25|Cundinamarca
25099|Bojacá|municipio|12557|15885|4.705576252|-74.3354077|25|Cundinamarca
25120|Cabrera|municipio|5866|7412|3.91861924|-74.44615606|25|Cundinamarca
25123|Cachipay|municipio|12348|15671|4.723063341|-74.45919528|25|Cundinamarca
25126|Cajicá|municipio|104598|132088|4.930402779|-74.02985115|25|Cundinamarca
25148|Caparrapí|municipio|15244|19270|5.381501399|-74.52123595|25|Cundinamarca
25151|Cáqueza|municipio|21147|26825|4.402259457|-73.94482435|25|Cundinamarca
25154|Carmen de Carupa|municipio|9285|11751|5.338856556|-73.92614817|25|Cundinamarca
25168|Chaguaní|municipio|5111|6455|4.95425175|-74.63090139|25|Cundinamarca
25175|Chía|municipio|168167|212561|4.857823671|-74.03809539|25|Cundinamarca
25178|Chipaque|municipio|11715|14843|4.463746629|-74.04605246|25|Cundinamarca
25181|Choachí|municipio|13519|17145|4.578183896|-73.95290054|25|Cundinamarca
25183|Chocontá|municipio|25682|32579|5.118419271|-73.68068583|25|Cundinamarca
25200|Cogua|municipio|27695|35053|5.103127532|-73.97536559|25|Cundinamarca
25214|Cota|municipio|41477|52329|4.76754674|-74.1415583|25|Cundinamarca
25224|Cucunubá|municipio|9477|11962|5.230308105|-73.78001885|25|Cundinamarca
25245|El Colegio|municipio|29955|38006|4.556947085|-74.42658478|25|Cundinamarca
25258|El Peñón|municipio|5665|7138|5.261728244|-74.30830564|25|Cundinamarca
25260|El Rosal|municipio|26738|32771|4.879723016|-74.23802273|25|Cundinamarca
25269|Facatativá|municipio|177093|224229|4.834052334|-74.3380229|25|Cundinamarca
25279|Fómeque|municipio|14841|18845|4.528568462|-73.79705267|25|Cundinamarca
25281|Fosca|municipio|7068|8932|4.316280072|-73.95286784|25|Cundinamarca
25286|Funza|municipio|118669|150072|4.743996711|-74.19865992|25|Cundinamarca
25288|Fúquene|municipio|6002|7606|5.416288902|-73.77059829|25|Cundinamarca
25290|Fusagasugá|municipio|175589|222432|4.323534028|-74.38859114|25|Cundinamarca
25293|Gachalá|municipio|5279|6660|4.65495513|-73.51055381|25|Cundinamarca
25295|Gachancipá|municipio|21353|26647|5.01001953|-73.87671759|25|Cundinamarca
25297|Gachetá|municipio|10166|12831|4.867551134|-73.61773287|25|Cundinamarca
25299|Gama|municipio|3773|4775|4.723573464|-73.60054441|25|Cundinamarca
25307|Girardot|municipio|127078|161551|4.338154518|-74.81143922|25|Cundinamarca
25312|Granada|municipio|8708|10745|4.523484884|-74.33724619|25|Cundinamarca
25317|Guachetá|municipio|16514|20940|5.387291542|-73.69328234|25|Cundinamarca
25320|Guaduas|municipio|38181|48419|5.173554764|-74.64014651|25|Cundinamarca
25322|Guasca|municipio|19120|24293|4.801276832|-73.84643485|25|Cundinamarca
25324|Guataquí|municipio|3534|4483|4.516381655|-74.78257788|25|Cundinamarca
25326|Guatavita|municipio|7840|9939|4.91158717|-73.78648564|25|Cundinamarca
25328|Guayabal de Síquima|municipio|5516|6944|4.866310254|-74.4767709|25|Cundinamarca
25335|Guayabetal|municipio|7763|9837|4.231875945|-73.83543981|25|Cundinamarca
25339|Gutiérrez|municipio|4178|5279|4.166089563|-74.0246527|25|Cundinamarca
25368|Jerusalén|municipio|2741|3465|4.571350254|-74.68915854|25|Cundinamarca
25372|Junín|municipio|7057|8890|4.705170789|-73.69247873|25|Cundinamarca
25377|La Calera|municipio|37538|47582|4.700785443|-73.92939921|25|Cundinamarca
25386|La Mesa|municipio|41213|52248|4.650773167|-74.47321717|25|Cundinamarca
25394|La Palma|municipio|11494|14550|5.333400646|-74.40807863|25|Cundinamarca
25398|La Peña|municipio|7175|9043|5.20459882|-74.40786611|25|Cundinamarca
25402|La Vega|municipio|21300|26976|4.978619842|-74.33936061|25|Cundinamarca
25407|Lenguazaque|municipio|12486|15804|5.303637171|-73.68153228|25|Cundinamarca
25426|Machetá|municipio|7396|9360|5.040349198|-73.61738241|25|Cundinamarca
25430|Madrid|municipio|143167|180759|4.75156751|-74.2896305|25|Cundinamarca
25436|Manta|municipio|4496|5667|4.976881151|-73.56313741|25|Cundinamarca
25438|Medina|municipio|9667|12204|4.484437919|-73.40598487|25|Cundinamarca
25473|Mosquera|municipio|159527|194723|4.672714223|-74.23573194|25|Cundinamarca
25483|Nariño|municipio|2908|3702|4.407952015|-74.80565317|25|Cundinamarca
25486|Nemocón|municipio|16563|20963|5.093705358|-73.88380238|25|Cundinamarca
25488|Nilo|municipio|13524|16958|4.294780933|-74.614695|25|Cundinamarca
25489|Nimaima|municipio|4392|5550|5.121445325|-74.39737048|25|Cundinamarca
25491|Nocaima|municipio|7529|9557|5.066110761|-74.38975476|25|Cundinamarca
25506|Venecia|municipio|5179|6548|4.063342074|-74.45259796|25|Cundinamarca
25513|Pacho|municipio|30219|38353|5.168367634|-74.16336544|25|Cundinamarca
25518|Paime|municipio|5033|6333|5.387647345|-74.16395696|25|Cundinamarca
25524|Pandi|municipio|6148|7792|4.180497268|-74.4711213|25|Cundinamarca
25530|Paratebueno|municipio|10470|13245|4.368158959|-73.2416614|25|Cundinamarca
25535|Pasca|municipio|11194|14181|4.293733611|-74.27396924|25|Cundinamarca
25572|Puerto Salgar|municipio|19352|24563|5.619752748|-74.5801923|25|Cundinamarca
25580|Pulí|municipio|4044|5132|4.691336253|-74.68074404|25|Cundinamarca
25592|Quebradanegra|municipio|5766|7271|5.09998103|-74.4945107|25|Cundinamarca
25594|Quetame|municipio|6191|7831|4.334589044|-73.85264561|25|Cundinamarca
25596|Quipile|municipio|7590|9585|4.726907976|-74.55359926|25|Cundinamarca
25599|Apulo|municipio|10162|12873|4.537711619|-74.59124656|25|Cundinamarca
25612|Ricaurte|municipio|16295|20616|4.307363489|-74.72943403|25|Cundinamarca
25645|San Antonio del Tequendama|municipio|14706|18568|4.599741357|-74.34490342|25|Cundinamarca
25649|San Bernardo|municipio|10304|13063|4.140958464|-74.35397692|25|Cundinamarca
25653|San Cayetano|municipio|5901|7452|5.314600423|-74.07232077|25|Cundinamarca
25658|San Francisco|municipio|13482|17072|4.964100703|-74.27217129|25|Cundinamarca
25662|San Juan de Rioseco|municipio|9988|12629|4.814537831|-74.61525985|25|Cundinamarca
25718|Sasaima|municipio|13312|16889|4.946805263|-74.41230921|25|Cundinamarca
25736|Sesquilé|municipio|14342|18167|5.000633875|-73.77206544|25|Cundinamarca
25740|Sibaté|municipio|42286|53613|4.465970004|-74.26328963|25|Cundinamarca
25743|Silvania|municipio|26959|34176|4.436967141|-74.37050903|25|Cundinamarca
25745|Simijaca|municipio|16111|20418|5.509773128|-73.84519164|25|Cundinamarca
25754|Soacha|municipio|828947|1032353|4.581866267|-74.24029696|25|Cundinamarca
25758|Sopó|municipio|32725|41384|4.888060112|-73.96587528|25|Cundinamarca
25769|Subachoque|municipio|18567|23028|4.970358034|-74.15689923|25|Cundinamarca
25772|Suesca|municipio|21387|27105|5.122728461|-73.82427313|25|Cundinamarca
25777|Supatá|municipio|6428|8129|5.061692703|-74.23138328|25|Cundinamarca
25779|Susa|municipio|7982|10095|5.440092358|-73.82392529|25|Cundinamarca
25781|Sutatausa|municipio|7357|9335|5.242909347|-73.85540343|25|Cundinamarca
25785|Tabio|municipio|27305|34488|4.951520046|-74.08449648|25|Cundinamarca
25793|Tausa|municipio|9997|12644|5.170527212|-73.95819594|25|Cundinamarca
25797|Tena|municipio|11922|15055|4.666608192|-74.36764956|25|Cundinamarca
25799|Tenjo|municipio|27644|34979|4.838548601|-74.14680287|25|Cundinamarca
25805|Tibacuy|municipio|5334|6746|4.321357899|-74.48667274|25|Cundinamarca
25807|Tibirita|municipio|3862|4865|5.084102682|-73.51362546|25|Cundinamarca
25815|Tocaima|municipio|19453|24693|4.452072974|-74.64864406|25|Cundinamarca
25817|Tocancipá|municipio|49642|61468|4.968852913|-73.92887021|25|Cundinamarca
25823|Topaipí|municipio|4996|6303|5.355688386|-74.28963994|25|Cundinamarca
25839|Ubalá|municipio|9257|11643|4.803805182|-73.47654604|25|Cundinamarca
25841|Ubaque|municipio|8231|10394|4.500754182|-73.97564545|25|Cundinamarca
25843|Villa de San Diego de Ubaté|municipio|53790|68170|5.316080652|-73.82010566|25|Cundinamarca
25845|Une|municipio|8569|10892|4.244611163|-74.11187304|25|Cundinamarca
25851|Útica|municipio|5202|6600|5.192795708|-74.47780003|25|Cundinamarca
25862|Vergara|municipio|8304|10478|5.131267542|-74.30979229|25|Cundinamarca
25867|Vianí|municipio|5380|6807|4.914040619|-74.54936655|25|Cundinamarca
25871|Villagómez|municipio|2133|2697|5.270694636|-74.19074375|25|Cundinamarca
25873|Villapinzón|municipio|21353|27073|5.227298709|-73.57725921|25|Cundinamarca
25875|Villeta|municipio|33643|42736|5.011670402|-74.48764746|25|Cundinamarca
25878|Viotá|municipio|16218|20533|4.436054105|-74.48543339|25|Cundinamarca
25885|Yacopí|municipio|14856|18754|5.591910157|-74.36480865|25|Cundinamarca
25898|Zipacón|municipio|5782|7330|4.75432173|-74.38673444|25|Cundinamarca
25899|Zipaquirá|municipio|165473|209745|5.06631685|-74.04960323|25|Cundinamarca
27001|Quibdó|municipio|146875|164535|5.7543229|-76.65015147|27|Chocó
27006|Acandí|municipio|16096|18207|8.383938499|-77.26560256|27|Chocó
27025|Alto Baudó|municipio|31745|35612|5.636740989|-77.0842154|27|Chocó
27050|Atrato|municipio|6962|7853|5.525825084|-76.65064357|27|Chocó
27073|Bagadó|municipio|11959|13194|5.503119772|-76.19796907|27|Chocó
27075|Bahía Solano|municipio|11671|13183|6.162762775|-77.41653534|27|Chocó
27077|Bajo Baudó|municipio|34457|39099|4.492865435|-77.08271352|27|Chocó
27099|Bojayá|municipio|13935|15758|6.474666885|-77.09933025|27|Chocó
27135|El Cantón del San Pablo|municipio|7016|7992|5.359661967|-76.77255624|27|Chocó
27150|Carmen del Darién|municipio|22466|24818|7.033646541|-76.97423016|27|Chocó
27160|Cértegui|municipio|6302|7174|5.389828229|-76.52264237|27|Chocó
27205|Condoto|municipio|14183|15859|5.070586101|-76.50701751|27|Chocó
27245|El Carmen de Atrato|municipio|9413|10680|5.810938364|-76.19189442|27|Chocó
27250|El Litoral del San Juan|municipio|25814|28966|4.272940191|-76.98785828|27|Chocó
27361|Istmina|municipio|34414|38398|4.586818665|-77.00090737|27|Chocó
27372|Juradó|municipio|7637|8503|7.103338868|-77.67973662|27|Chocó
27413|Lloró|municipio|10745|11921|5.585101179|-76.38544449|27|Chocó
27425|Medio Atrato|municipio|13100|14619|6.033880098|-76.6734697|27|Chocó
27430|Medio Baudó|municipio|17139|19164|5.110392243|-76.99593075|27|Chocó
27450|Medio San Juan|municipio|11945|13337|4.621182739|-76.80861843|27|Chocó
27491|Nóvita|municipio|10551|12030|4.853386627|-76.61823669|27|Chocó
27495|Nuquí|municipio|18502|20537|5.591359844|-77.33057439|27|Chocó
27580|Río Iró|municipio|5983|6760|5.190995015|-76.41996151|27|Chocó
27600|Río Quito|municipio|9296|10491|5.567533337|-76.81157084|27|Chocó
27615|Riosucio|municipio|64544|74197|7.389887937|-77.24067483|27|Chocó
27660|San José del Palmar|municipio|5809|6604|4.958741345|-76.28002361|27|Chocó
27745|Sipí|municipio|3664|4157|4.594415157|-76.54194459|27|Chocó
27787|Tadó|municipio|20476|23163|5.26610158|-76.33109547|27|Chocó
27800|Unguía|municipio|14756|16759|8.117281079|-77.10372723|27|Chocó
27810|Unión Panamericana|municipio|7627|8577|5.281599258|-76.61962746|27|Chocó
41001|Neiva|municipio|388229|419669|2.993360046|-75.27236232|41|Huila
41006|Acevedo|municipio|27418|29979|1.709114446|-75.99664184|41|Huila
41013|Agrado|municipio|9630|10444|2.26975042|-75.71632236|41|Huila
41016|Aipe|municipio|17715|19261|3.243441923|-75.27670655|41|Huila
41020|Algeciras|municipio|24605|26850|2.49785068|-75.29134946|41|Huila
41026|Altamira|municipio|4660|5066|2.07922808|-75.76858288|41|Huila
41078|Baraya|municipio|9078|9884|3.135423634|-74.95797796|41|Huila
41132|Campoalegre|municipio|33882|36891|2.658666675|-75.32943803|41|Huila
41206|Colombia|municipio|7866|8612|3.262763564|-74.78516117|41|Huila
41244|Elías|municipio|4635|5057|2.022053305|-75.94430521|41|Huila
41298|Garzón|municipio|79609|86683|2.172441496|-75.57131243|41|Huila
41306|Gigante|municipio|26926|29421|2.371781539|-75.51699754|41|Huila
41319|Guadalupe|municipio|19729|21532|1.984394016|-75.69693549|41|Huila
41349|Hobo|municipio|7927|8608|2.541654161|-75.44781083|41|Huila
41357|Íquira|municipio|10179|11106|2.691517773|-75.67383141|41|Huila
41359|Isnos|municipio|27847|30431|1.945591321|-76.18204722|41|Huila
41378|La Argentina|municipio|14218|15486|2.156287619|-76.00679451|41|Huila
41396|La Plata|municipio|67206|73201|2.328076586|-76.00117299|41|Huila
41483|Nátaga|municipio|7117|7744|2.576066285|-75.78693757|41|Huila
41503|Oporapa|municipio|12843|14030|2.061191362|-76.04110289|41|Huila
41518|Paicol|municipio|7247|7902|2.40689827|-75.72803027|41|Huila
41524|Palermo|municipio|28899|31457|2.914491967|-75.44066118|41|Huila
41530|Palestina|municipio|12359|13509|1.68458076|-76.1478559|41|Huila
41548|Pital|municipio|15141|16544|2.259601773|-75.8319516|41|Huila
41551|Pitalito|municipio|137170|149020|1.848217185|-76.05217643|41|Huila
41615|Rivera|municipio|26742|29018|2.79286115|-75.23536868|41|Huila
41660|Saladoblanco|municipio|11545|12622|2.100382849|-76.22897871|41|Huila
41668|San Agustín|municipio|36382|39711|1.924165493|-76.4165655|41|Huila
41676|Santa María|municipio|11445|12510|2.926265937|-75.63359786|41|Huila
41770|Suaza|municipio|24108|26119|1.870992095|-75.80798471|41|Huila
41791|Tarqui|municipio|19213|21009|2.130280544|-75.87534845|41|Huila
41797|Tesalia|municipio|11728|12765|2.526855132|-75.68259642|41|Huila
41799|Tello|municipio|12908|14089|3.030611777|-75.08536553|41|Huila
41801|Teruel|municipio|8792|9599|2.851852692|-75.75988934|41|Huila
41807|Timaná|municipio|23943|26149|1.950715226|-75.91757649|41|Huila
41872|Villavieja|municipio|7979|8689|3.287057875|-75.13838292|41|Huila
41885|Yaguará|municipio|8398|9108|2.646563339|-75.51592645|41|Huila
44001|Riohacha|municipio|230407|260505|11.24297214|-72.95876315|44|La Guajira
44035|Albania|municipio|36376|41346|11.22869049|-72.53209657|44|La Guajira
44078|Barrancas|municipio|44488|50736|10.94871677|-72.69696879|44|La Guajira
44090|Dibulla|municipio|47487|53277|11.09029715|-73.43568788|44|La Guajira
44098|Distracción|municipio|15873|17985|10.92505107|-72.94444027|44|La Guajira
44110|El Molino|municipio|8741|9968|10.63669646|-72.8858431|44|La Guajira
44279|Fonseca|municipio|51998|58973|10.8283716|-72.8018178|44|La Guajira
44378|Hatonuevo|municipio|24792|28144|11.09905582|-72.73842427|44|La Guajira
44420|La Jagua del Pilar|municipio|4192|4667|10.4580941|-73.07209193|44|La Guajira
44430|Maicao|municipio|206963|232936|11.38157764|-72.29500818|44|La Guajira
44560|Manaure|municipio|99991|109983|11.60554263|-72.57160392|44|La Guajira
44650|San Juan del Cesar|municipio|56829|64214|10.81311496|-73.08659986|44|La Guajira
44847|Uribia|municipio|198368|219069|11.99971986|-71.74882662|44|La Guajira
44855|Urumita|municipio|13016|14636|10.4947021|-72.98623991|44|La Guajira
44874|Villanueva|municipio|34330|38921|10.58364755|-72.97520286|44|La Guajira
47001|Santa Marta|municipio|566650|603364|11.12189436|-73.88527855|47|Magdalena
47030|Algarrobo|municipio|17989|19435|10.25356475|-74.10323027|47|Magdalena
47053|Aracataca|municipio|45859|49770|10.64490877|-73.87972257|47|Magdalena
47058|Ariguaní|municipio|34491|37145|9.834264955|-74.08460085|47|Magdalena
47161|Cerro de San Antonio|municipio|11410|12519|10.3132933|-74.80834413|47|Magdalena
47170|Chivolo|municipio|25186|27081|10.09951961|-74.52606667|47|Magdalena
47189|Ciénaga|municipio|134841|144957|10.85754552|-74.02500493|47|Magdalena
47205|Concordia|municipio|12035|12989|10.23284801|-74.77810175|47|Magdalena
47245|El Banco|municipio|74942|80600|9.114930635|-73.98105491|47|Magdalena
47258|El Piñón|municipio|25974|27986|10.34310988|-74.67817756|47|Magdalena
47268|El Retén|municipio|22071|23344|10.65961696|-74.3251597|47|Magdalena
47288|Fundación|municipio|75845|81428|10.45937818|-73.88406518|47|Magdalena
47318|Guamal|municipio|30709|33264|9.248004673|-74.13968085|47|Magdalena
47460|Nueva Granada|municipio|22571|23965|9.735998134|-74.32840222|47|Magdalena
47541|Pedraza|municipio|10666|11707|10.15429546|-74.83178091|47|Magdalena
47545|Pijiño del Carmen|municipio|13842|14967|9.530748654|-74.1447657|47|Magdalena
47551|Pivijay|municipio|42579|46006|10.43303399|-74.41251197|47|Magdalena
47555|Plato|municipio|71294|77672|9.76945611|-74.60181576|47|Magdalena
47570|Puebloviejo|municipio|34583|37240|10.84758901|-74.36057942|47|Magdalena
47605|Remolino|municipio|13084|14119|10.64860351|-74.58106823|47|Magdalena
47660|Sabanas de San Ángel|municipio|17856|19058|10.10533028|-74.2644392|47|Magdalena
47675|Salamina|municipio|12258|13183|10.51538178|-74.72296972|47|Magdalena
47692|San Sebastián de Buenavista|municipio|22641|24492|9.380680272|-74.19797988|47|Magdalena
47703|San Zenón|municipio|13629|14774|9.306869548|-74.35851644|47|Magdalena
47707|Santa Ana|municipio|28257|30152|9.503097215|-74.44419381|47|Magdalena
47720|Santa Bárbara de Pinto|municipio|11867|12725|9.484388135|-74.66521178|47|Magdalena
47745|Sitionuevo|municipio|31194|33562|10.89027616|-74.62966038|47|Magdalena
47798|Tenerife|municipio|15071|16383|9.924701267|-74.73263001|47|Magdalena
47960|Zapayán|municipio|11118|11783|10.11779893|-74.69115456|47|Magdalena
47980|Zona Bananera|municipio|78526|82790|10.79634658|-74.17798317|47|Magdalena
50001|Villavicencio|municipio|593273|651925|4.09166877|-73.49291595|50|Meta
50006|Acacías|municipio|97925|107199|3.943383008|-73.57135162|50|Meta
