id|type|name|placeId|parentId|parentName|lat|lng
54261|municipio|El Zulia|ChIJBxPoFv1RZo4R7pQH2XIHC74|54|Norte de Santander|7.937289|-72.604826
41244|municipio|Elías|ChIJV5JFDuAWJY4R0jL6_PT048c|41|Huila|2.0137131|-75.9379356
68264|municipio|Encino|ChIJfSLYQVf1aY4RQh4AFXtoVTQ|68|Santander|6.13694|-73.09831
68266|municipio|Enciso|ChIJbZrycGYHaY4RYrQA1_1hxts|68|Santander|6.66756|-72.70000999999999
1100110|localidad|Engativá|ChIJhTa7MamcP44R9A_fFp_Ee3c|11001|Bogotá|4.707259800000001|-74.10946349999999
05264|municipio|Entrerríos|ChIJAdyypNpHRI4RxP5AUXsc6ZA|05|Antioquia|6.566146|-75.516908
05266|municipio|Envigado|ChIJYa6GO0mCRo4RtAqEiD4bOg4|05|Antioquia|6.167286499999999|-75.5836963
73268|municipio|Espinal|ChIJUfjUTeXTPo4RZiUCbzq1bhs|73|Tolima|4.147075|-74.89749250000001
25269|municipio|Facatativá|ChIJ1zaUsl98P44RnHUgrz3XLO4|25|Cundinamarca|4.809984|-74.35400899999999
73270|municipio|Falan|ChIJs71-BluzQI4Rx4fTBeypQcg|73|Tolima|5.1206208|-74.95246910000002
17272|municipio|Filadelfia|ChIJ_yddvtoNR44Rglu9b5PLYPY|17|Caldas|5.2977|-75.56234490000001
63272|municipio|Filandia|ChIJ76RAwXGJOI4RmJSu4vSCn9c|63|Quindío|4.6746953|-75.6577028
15272|municipio|Firavitoba|ChIJlc4gh51Eao4RaKDv1rDxjMU|15|Boyacá|5.668899|-72.994095
73275|municipio|Flandes|ChIJqe50sPAoP44RUM6rIMmSDZI|73|Tolima|4.2867309|-74.812294
18001|municipio|Florencia|ChIJLxS6cRpOJI4RRNR2E9LDjUA|18|Caquetá|1.6153858|-75.60423639999999
19290|municipio|Florencia|ChIJOU37lUQEL44Rgu10TfSvrWg|19|Cauca|1.6828778|-77.0726402
15276|municipio|Floresta|ChIJ_wEuBcE5ao4RABIbnq18Hpg|15|Boyacá|5.858962099999999|-72.9195912
68271|municipio|Florián|ChIJrSPZ-K-9QY4Rir_YRxLe350|68|Santander|5.803248|-73.970703
76275|municipio|Florida|ChIJF2vyZNISOo4R-kgyylcE-x0|76|Valle del Cauca|3.3231646|-76.2326981
68276|municipio|Floridablanca|ChIJmQZu2WE_aI4R8AdMdLypfCQ|68|Santander|7.072056799999999|-73.1068227
25279|municipio|Fómeque|ChIJvyLl0-a-P44RkHySR-wH_f4|25|Cundinamarca|4.4852146|-73.89376109999999
44279|municipio|Fonseca|ChIJmd92AlYCi44RyLaAi9oo9Vc|44|La Guajira|10.886123|-72.85151499999999
1100109|localidad|Fontibón|ChIJHaPSpV-cP44RRgySMYfH-aU|11001|Bogotá|4.6739145|-74.1433169
81300|municipio|Fortul|ChIJEVHgn48ob44RPHW0rctDbBA|81|Arauca|6.794366999999999|-71.7715489
25281|municipio|Fosca|ChIJmUuy9iyxP44RDPC9M40JmP0|25|Cundinamarca|4.338952|-73.938919
52520|municipio|Francisco Pizarro|ChIJKzTnYbyhLY4RwKHdToHzlv0|52|Nariño|2.0643306|-78.6114999
05282|municipio|Fredonia|ChIJVcBRi1OKRo4RrsYopWYw4Q0|05|Antioquia|5.927167000000001|-75.6721998
73283|municipio|Fresno|ChIJT0yf6L9LR44RBlIhO6hzf7Y|73|Tolima|5.1520138|-75.036312
05284|municipio|Frontino|ChIJ49DIff2YRY4RknVlCDlCtaQ|05|Antioquia|6.772999899999999|-76.1313454
50287|municipio|Fuente de Oro|ChIJFTRLK-76PY4RPqChKybeVt4|50|Meta|3.4605363|-73.6194148
47288|municipio|Fundación|ChIJ49LWrG9p9Y4RKsn5WJ7oMaU|47|Magdalena|10.4492789|-73.86542949999999
52287|municipio|Funes|ChIJf087t0o6KY4RuIspZB0-HhU|52|Nariño|1.0002629|-77.4491646
25286|municipio|Funza|ChIJ1VCmNamCP44RlLB7MOLPy3s|25|Cundinamarca|4.7176677|-74.2118741
25288|municipio|Fúquene|ChIJhcSRN2A2QI4RoIgDMJVi-q8|25|Cundinamarca|5.403941199999999|-73.795852
25290|municipio|Fusagasugá|ChIJlzsPd_cEP44RcMUJvuxzsZA|25|Cundinamarca|4.345152|-74.361823
25293|municipio|Gachalá|ChIJ5fu6zizjP44RWJ-cgbMDoXI|25|Cundinamarca|4.693039|-73.51997
25295|municipio|Gachancipá|ChIJWa3tlwFzQI4RmwbjYUgw-Po|25|Cundinamarca|4.980389|-73.884664
15293|municipio|Gachantivá|ChIJC1oIF6XeQY4RhosOw3c4GgA|15|Boyacá|5.752134|-73.54938
25297|municipio|Gachetá|ChIJRzhBhzT4P44RUFmqYfXS73s|25|Cundinamarca|4.816972|-73.63630599999999
68296|municipio|Galán|ChIJT5wYugXQaY4RguCY6RQ5h4Y|68|Santander|6.6382018|-73.2874671
08296|municipio|Galapa|ChIJH4_7fHLU9Y4RfD5MeFU7SA0|08|Atlántico|10.8996383|-74.88618819999999
70235|municipio|Galeras|ChIJgYZ_EehLWY4R6ZFOSDMKsrg|70|Sucre|9.117596299999999|-74.9910112
25299|municipio|Gama|ChIJhX7lyzP6P44R9Cb14yIqS_Y|25|Cundinamarca|4.762033|-73.610321
20295|municipio|Gamarra|ChIJEQJ6uquQXY4RllPZWd7gEqo|20|Cesar|8.319315999999999|-73.743937
68298|municipio|Gámbita|ChIJdw53ShgPao4R8p2WqRfke8U|68|Santander|5.946137999999999|-73.3444785
15296|municipio|Gámeza|ChIJ13gRugA2ao4RvI2eB__88uM|15|Boyacá|5.802567|-72.80632
15299|municipio|Garagoa|ChIJWUmSGgSkao4RCiqHAksI09E|15|Boyacá|5.082453|-73.36504599999999
41298|municipio|Garzón|ChIJAY4XhIPZJI4RlBNwke_XaJ8|41|Huila|2.195403|-75.6274679
63302|municipio|Génova|ChIJHwPi8TIAOY4RwlT9ovT25Dw|63|Quindío|4.2497299|-75.66954
41306|municipio|Gigante|ChIJvwhBZ0ktO44R6OT3VMkA4Tg|41|Huila|2.384507|-75.54288799999999
76306|municipio|Ginebra|ChIJJXBjcabwOY4RFljqnhOh1OE|76|Valle del Cauca|3.7258839|-76.26772609999999
05306|municipio|Giraldo|ChIJLz7yNQG7RY4RoIDuJPVs7xI|05|Antioquia|6.6807761|-75.9531472
25307|municipio|Girardot|ChIJX44wVOwoP44RYAKiWicJnq0|25|Cundinamarca|4.3045959|-74.8031414
05308|municipio|Girardota|ChIJN-0pKFA7RI4R1q4f0r5bIkk|05|Antioquia|6.3774241|-75.44556620000002
68307|municipio|Girón|ChIJ_1ArkZA-aI4Rxhiw5AiXquk|68|Santander|7.080333899999999|-73.171039
05310|municipio|Gómez Plata|ChIJ3UW20GhvRI4RtA-TaUAfix4|05|Antioquia|6.6817889|-75.2197365
20310|municipio|González|ChIJ5RKg4FlhZ44RcndZiMR6VFo|20|Cesar|8.389764999999999|-73.38033229999999
54313|municipio|Gramalote|ChIJNfXGItqzZ44RNKR4LYOrnmk|54|Norte de Santander|7.8878061|-72.7977203
05313|municipio|Granada|ChIJP3a-0EWmRo4RvgExWQdDx1c|05|Antioquia|6.139621|-75.18358599999999
25312|municipio|Granada|ChIJs5-iy_wMP44Ra9RniDCZeLk|25|Cundinamarca|4.5194473|-74.3510313
50313|municipio|Granada|ChIJJTrbfqDjPY4RCXPS_j9uOsM|50|Meta|3.4583697|-73.77132
68318|municipio|Guaca|ChIJMYK50JBRaI4RkOwKAlSTVZA|68|Santander|6.9240093|-72.82791499999999
15317|municipio|Guacamayas|ChIJg_IcLL4SaY4R8E5WuJuDWHk|15|Boyacá|6.459443|-72.50000899999999
76318|municipio|Guacarí|ChIJ280KnA77OY4RpE_49cD1Png|76|Valle del Cauca|3.762980999999999|-76.332471
19300|municipio|Guachené|ChIJD_jtL5l5Oo4RR9jDMGJGPBY|19|Cauca|3.1329159|-76.393794
25317|municipio|Guachetá|ChIJGcdkj7ExQI4RtoS-RcRPUHs|25|Cundinamarca|5.383674999999999|-73.686939
52317|municipio|Guachucal|ChIJnSxtoadEKY4RJuo_I_s7vI8|52|Nariño|0.9610621|-77.73147469999999
76111|municipio|Guadalajara de Buga|ChIJGyF6xJPsOY4RQD9Djlbc460|76|Valle del Cauca|3.8946048|-76.3055772
05315|municipio|Guadalupe|ChIJU9D839NjRI4RivGNoqWpEjI|05|Antioquia|6.814741499999999|-75.2401787
41319|municipio|Guadalupe|ChIJpz9Chl4eJY4RmqMnrGtPCW0|41|Huila|2.025561|-75.758955
68320|municipio|Guadalupe|ChIJs0Caykr8aY4RQBtA77fGT98|68|Santander|6.246048999999999|-73.418739
25320|municipio|Guaduas|ChIJRzLGRWO9QI4RVH16hhrfl24|25|Cundinamarca|5.0678088|-74.5953205
52320|municipio|Guaitarilla|ChIJ-1tBhZI1KY4RDkMWb-fhKMU|52|Nariño|1.130349|-77.550994
52323|municipio|Gualmatán|ChIJiRNSXX5AKY4RyPjtIASVk_0|52|Nariño|0.9196449999999999|-77.567138
47318|municipio|Guamal|ChIJa4E5N5JeXo4RsyenZSAbPEg|47|Magdalena|9.144527|-74.22629400000001
50318|municipio|Guamal|ChIJfx-84scVPo4RmkdQKBhW6pc|50|Meta|3.880475|-73.7698769
73319|municipio|Guamo|ChIJl9bZGzjLPo4R2wXUcL2rldk|73|Tolima|4.0294609|-74.97471759999999
19318|municipio|Guapi|ChIJr06QVp33MY4RfotrnUklsIA|19|Cauca|2.5728709|-77.8889378
68322|municipio|Guapotá|ChIJd0Uo39vkaY4RqppVF7-LKPQ|68|Santander|6.3082989|-73.3212321
70265|municipio|Guaranda|ChIJs1SU9g9BXI4RmplpjvbsBKw|70|Sucre|8.468309999999999|-74.537025
05318|municipio|Guarne|ChIJG5x03K4mRI4RxuSgxRXUrJ4|05|Antioquia|6.2825086|-75.44459719999999
25322|municipio|Guasca|ChIJcanBW2N1QI4R_MW-o5gvV9s|25|Cundinamarca|4.867236|-73.877402
05321|municipio|Guatapé|ChIJu_HtcikdRI4R3HpvCZzE6cg|05|Antioquia|6.2337643|-75.1592213
25324|municipio|Guataquí|ChIJD2k_Qno3P44RRmOnWBPPM6o|25|Cundinamarca|4.5177266|-74.7897509
25326|municipio|Guatavita|ChIJs6NfSVELQI4RsDDEVPWl9OI|25|Cundinamarca|4.9344524|-73.8313318
15322|municipio|Guateque|ChIJIwDNPawCQI4Rxj9WzAbeCJQ|15|Boyacá|5.006385|-73.471423
66318|municipio|Guática|ChIJK7KhDqymR44RaMtbI0Xe9YM|66|Risaralda|5.316428|-75.799407
68324|municipio|Guavatá|ChIJLXe81qzvQY4Rim4vz6SEbhk|68|Santander|5.955225|-73.701641
25328|municipio|Guayabal de Síquima|ChIJndklMomdQI4RIjDAQxUEUwI|25|Cundinamarca|4.878241099999999|-74.467255
25335|municipio|Guayabetal|ChIJBdoQDjc1Po4Remu8y8u6x_A|25|Cundinamarca|4.21655|-73.8165503
15325|municipio|Guayatá|ChIJ4RZMFF0CQI4RkOvnl__xfWU|15|Boyacá|4.966524499999999|-73.4902546
68327|municipio|Güepsa|ChIJh4PA4Hf7QY4RBObPMpJUdOQ|68|Santander|6.025399999999999|-73.57257
15332|municipio|Güicán de La Sierra|ChIJn-kszpAUaY4RHgO2Tr04CkU|15|Boyacá|6.4630011|-72.411958
25339|municipio|Gutiérrez|ChIJJfZLSeyyP44R4kVMk4-sHJk|25|Cundinamarca|4.255066|-74.00276699999999
54344|municipio|Hacarí|ChIJ4cOUkKRtZ44R-qo5yJW_FXo|54|Norte de Santander|8.320680099999999|-73.1461958
13300|municipio|Hatillo de Loba|ChIJm-UJPbN7Xo4RpsOY4XeeZi0|13|Bolívar|8.956007|-74.0774969
85125|municipio|Hato Corozal|ChIJ90Wdp6aobo4RpKCbnyGrgEU|85|Casanare|6.154946|-71.76236
68344|municipio|Hato|ChIJvSWko5vcaY4RuKzxtKcEohw|68|Santander|6.542999200000001|-73.30808160000001
44378|municipio|Hatonuevo|ChIJlXO5OwIJi44RAoY8ZDCxBEQ|44|La Guajira|11.066345|-72.762546
05347|municipio|Heliconia|ChIJAyHPivR_Ro4R6oGiueZclxY|05|Antioquia|6.208319200000001|-75.7327743
54347|municipio|Herrán|ChIJaQrejXkmZo4RnhMyaa-Ldb8|54|Norte de Santander|7.506507300000001|-72.4830863
73347|municipio|Herveo|ChIJzytT7WxFR44RzrOD_7QAoh4|73|Tolima|5.0795648|-75.17861479999999
05353|municipio|Hispania|ChIJhaTaNKlERo4RfGYtDl7xyYE|05|Antioquia|5.7991967|-75.908417
41349|municipio|Hobo|ChIJebu74cU7O44RqJovI2FpI3c|41|Huila|2.5823879|-75.4498602
73349|municipio|Honda|ChIJDWqoWYDHQI4RfM0yvcAydC0|73|Tolima|5.207209799999999|-74.73632409999999
73001|municipio|Ibagué|ChIJX01fEZHEOI4RHkDSWTjkyuA|73|Tolima|4.444675999999999|-75.24243799999999
73352|municipio|Icononzo|ChIJSYhPHD3hPo4RDtnJUrpI3fE|73|Tolima|4.17645|-74.531723
52352|municipio|Iles|ChIJN4zmXcU4KY4RyM0IqwwdvDM|52|Nariño|0.9776099|-77.53901270000001
52354|municipio|Imués|ChIJj2ARtRU3KY4Rpu1B4mfWxFc|52|Nariño|1.0553033|-77.4960897
94001|municipio|Inírida|ChIJq_7kRcBFCo4RJq2VICog5tw|94|Guainía|3.8702044|-67.92433609999999
19355|municipio|Inzá|ChIJwZO8f-jHOo4R_sCVbi6CaQQ|19|Cauca|2.549538|-76.0652453
52356|municipio|Ipiales|ChIJu_Ce_-hrKY4RLB3He9x3zBA|52|Nariño|0.83002|-77.6415554
41357|municipio|Íquira|ChIJX5DFlHYhO44Rko9nwg1X5oo|41|Huila|2.649516|-75.635076
41359|municipio|Isnos|ChIJ65tPuSluJY4RRhSuVD1lnZ4|41|Huila|1.9304069|-76.2153744
27361|municipio|Istmina|ChIJ-yEnw3kRSI4RWPwdvOrPR4s|27|Chocó|5.157448899999999|-76.6880899
05360|municipio|Itagüí|ChIJ1ZxeBy6CRo4RQj1cRMgc0m0|05|Antioquia|6.1682915|-75.6187956
05361|municipio|Ituango|ChIJ6XxUsAEfRY4RlNmlnKKEu-4|05|Antioquia|7.1722236|-75.764398
15362|municipio|Iza|ChIJt7q50m9bao4RiPQDPjC_Pfc|15|Boyacá|5.6129693|-72.9802212
19364|municipio|Jambaló|ChIJGVO-8X2ZOo4R5NAC7Ska4PI|19|Cauca|2.7768879|-76.3247615
76364|municipio|Jamundí|ChIJ0XcILrGeMI4RfjS2yk1Desg|76|Valle del Cauca|3.2617697|-76.5403266
05364|municipio|Jardín|ChIJgSE2JZ1TRo4RvD_RfcFG5eE|05|Antioquia|5.598813199999999|-75.8198172
15367|municipio|Jenesano|ChIJgy1VBnSEao4RDPy5-Zvn7as|15|Boyacá|5.385032|-73.364139
05368|municipio|Jericó|ChIJcQAO1EdZRo4R0PwcUYZIpMQ|05|Antioquia|5.7914344|-75.78472579999999
15368|municipio|Jericó|ChIJ_cJ12Kd9aY4Renm6yRNTnn4|15|Boyacá|6.146030000000001|-72.57065399999999
25368|municipio|Jerusalén|ChIJnU-vVFZHP44RILx8lTtog9s|25|Cundinamarca|4.5627214|-74.6947265
68368|municipio|Jesús María|ChIJsSfvxbHrQY4RBUJcnv5IfuE|68|Santander|5.876805099999999|-73.78347049999999
68370|municipio|Jordán|ChIJvyEjMnLKaY4RTIU6zW2XvCE|68|Santander|6.7323866|-73.0963434
08372|municipio|Juan de Acosta|ChIJFSqH7KN59o4RtOphAi976Q8|08|Atlántico|10.829092|-75.03585799999999
25372|municipio|Junín|ChIJSUwgbVv3P44RSnHDJLxFXBE|25|Cundinamarca|4.791028|-73.663027
27372|municipio|Juradó|ChIJuWKAoQtwTo4RmlpUsYf5JSg|27|Chocó|7.102626|-77.762046
1100108|localidad|Kennedy|ChIJeWMYwSCcP44RrHXiIb6MxHI|11001|Bogotá|4.630387|-74.1376756
23350|municipio|La Apartada|ChIJmTmFbKlyW44RPv8ZnoxqIz0|23|Córdoba|8.048048999999999|-75.33410099999999
41378|municipio|La Argentina|ChIJo4gNnjI6JY4RZHat8QSGI00|41|Huila|2.198444|-75.978781
68377|municipio|La Belleza|ChIJo3XbBkSWQY4RNhCRvwoMPWY|68|Santander|5.8588043|-73.96548949999999
25377|municipio|La Calera|ChIJQb7VpjmOP44RELksgfjGvuE|25|Cundinamarca|4.7191983|-73.9690753
1100117|localidad|La Candelaria|ChIJy3nPRKiZP44RMROn2mQYjaU|11001|Bogotá|4.597014|-74.0728759
15380|municipio|La Capilla|ChIJfxdEObSgao4Rd3xAvdvGGvc|15|Boyacá|5.0957661|-73.4449058
05376|municipio|La Ceja|ChIJCZzP_1KXRo4RWOjEAADM3Qo|05|Antioquia|6.0298998|-75.4305712
66383|municipio|La Celia|ChIJ7-x-aRqMR44RegnfCUNso_0|66|Risaralda|5.003233|-76.003424
91405|área no municipalizada|La Chorrera|ChIJawzLUjsw55ERMMby2e8ByUE|91|Amazonas|-1.3789721|-72.8042797
52378|municipio|La Cruz|ChIJseUPOlAQL44RWCktkm1wa9s|52|Nariño|1.600678|-76.971119
76377|municipio|La Cumbre|ChIJbbjz80hTN44R1jfOVfqeRQk|76|Valle del Cauca|3.6507829|-76.56999499999999
17380|municipio|La Dorada|ChIJf6_kF6HeQI4RXiFBOAZxc74|17|Caldas|5.472709|-74.66798399999999
54385|municipio|La Esperanza|ChIJndfBL4bwZ44Ryrn9e8nNQ4g|54|Norte de Santander|7.639570999999999|-73.32753199999999
05380|municipio|La Estrella|ChIJsV4OqXKBRo4RAHQvci4GbNs|05|Antioquia|6.151144899999999|-75.636623
52381|municipio|La Florida|ChIJVdzscLTPLo4R9gORjjcAIUg|52|Nariño|1.298637|-77.40441899999999
20383|municipio|La Gloria|ChIJD_W2w03oXY4RvsQScx4U9r8|20|Cesar|8.6180139|-73.80227719999999
94885|área no municipalizada|La Guadalupe|ChIJLUMmbN6__Y0RLt3mz72s98I|94|Guainía|1.3648401|-67.04645909999999
20400|municipio|La Jagua de Ibirico|ChIJMWDlqmd8YI4R6NkrK9LXu98|20|Cesar|9.5642946|-73.33589979999999
44420|municipio|La Jagua del Pilar|ChIJde1kHUyVio4RrGtkAm3iOmI|44|La Guajira|10.5089602|-73.0715178
52385|municipio|La Llanada|ChIJCcoxHum_Lo4R4guQ2NRNe4Y|52|Nariño|1.472852|-77.5798499
50350|municipio|La Macarena|ChIJJ6M9KrC5Io4R7I5l53VpVxs|50|Meta|2.1831929|-73.7843783
17388|municipio|La Merced|ChIJ2YJipkMFR44RDO7Z4vJaLcg|17|Caldas|5.398218|-75.5470349
25386|municipio|La Mesa|ChIJ8bZSxShsP44RJC5pC_8I7j8|25|Cundinamarca|4.632147|-74.46301400000002
18410|municipio|La Montañita|ChIJX8dazFw5JI4RUUYsxxpcyoQ|18|Caquetá|1.4342295|-75.3878525
25394|municipio|La Palma|ChIJl89I9qb6QI4RmjBdUDFWfFI|25|Cundinamarca|5.358433|-74.390683
20621|municipio|La Paz|ChIJyeirN4a8io4RJZjzlS-uhYo|20|Cesar|10.3868315|-73.1706425
68397|municipio|La Paz|ChIJ3fhut8wDQo4R0uHyFNwaWIg|68|Santander|6.1789356|-73.5900317
91407|área no municipalizada|La Pedrera|ChIJM4qzUHqc-5ERPqTuysPNDQU|91|Amazonas|-1.3220043|-69.578386
25398|municipio|La Peña|ChIJ4UZJg7LyQI4RWpNU-uXL8SI|25|Cundinamarca|5.198890899999999|-74.39399620000002
05390|municipio|La Pintada|ChIJZagG-9rwRo4RgEFxeogtlZY|05|Antioquia|5.746942|-75.606403
41396|municipio|La Plata|ChIJuYE7XqzSOo4RFMPej6-6w9g|41|Huila|2.389011|-75.8942469
54398|municipio|La Playa|ChIJu_NPHC13Z44RysSW3C3pYqE|54|Norte de Santander|8.2153285|-73.2376623
99524|municipio|La Primavera|ChIJS6Zkk7d4co4RnAk8vyOLt1k|99|Vichada|5.4915919|-70.4139951
85136|municipio|La Salina|ChIJJ3MjQE5naY4RD4qZYlfQGSI|85|Casanare|6.179350599999999|-72.3429525
19392|municipio|La Sierra|ChIJy773UWnpL44RIDTDYLWIWXU|19|Cauca|2.1791991|-76.7633821
63401|municipio|La Tebaida|ChIJ572mdJdZOI4RVMYEByHMciQ|63|Quindío|4.453588|-75.79153
52390|municipio|La Tola|ChIJpwa-txr2LY4RRNZsmiUmWEk|52|Nariño|2.399572|-78.189712
05400|municipio|La Unión|ChIJrxOsmBWWRo4RTH0dDJsPp34|05|Antioquia|5.973839|-75.3609759
52399|municipio|La Unión|ChIJWYC77GhnKY4RZMs9tqPOOBQ|52|Nariño|0.8746999999999999|-77.80998
70400|municipio|La Unión|ChIJZ3kLRS3hW44RQDD7_dZbzv0|70|Sucre|8.8182301|-75.2829046
76400|municipio|La Unión|ChIJCTC9zG0_OI4RVKFT9JSWJwE|76|Valle del Cauca|4.529822999999999|-76.1088001
15403|municipio|La Uvita|ChIJH0UhNv5waY4Rpg9JarK6Hd0|15|Boyacá|6.317511199999999|-72.5598601
19397|municipio|La Vega|ChIJa0QsOIiWL44RAhg2WbuiCzA|19|Cauca|2.0024804|-76.7804313
25402|municipio|La Vega|ChIJVWuwlraFQI4RWhKaJYGLaZY|25|Cundinamarca|5.000528|-74.339439
91430|área no municipalizada|La Victoria|ChIJs1bfw7SH4pERHJ79A7XsF-Y|91|Amazonas|-0.1060558|-71.1448516
15401|municipio|La Victoria|ChIJLbC59P3_QI4RPJ3PRXepy2g|15|Boyacá|5.5208848|-74.23554039999999
76403|municipio|La Victoria|ChIJHzh05t5AOI4RFN3y6GdiCxg|76|Valle del Cauca|4.4664936|-75.94632399999999
66400|municipio|La Virginia|ChIJ-etP7hF4OI4ReO2vwiokaco|66|Risaralda|4.9019631|-75.88444020000001
54377|municipio|Labateca|ChIJucHILueaaI4R5s8HzAg8h_g|54|Norte de Santander|7.298617999999998|-72.496536
15377|municipio|Labranzagrande|ChIJyamYFNuua44R3kMh6WTUy6Q|15|Boyacá|5.562762999999999|-72.57762799999999
68385|municipio|Landázuri|ChIJ7fMSyD0fQo4Rmh2FJJrDJoY|68|Santander|6.2188333|-73.8097264
68406|municipio|Lebrija|ChIJufHjagcBaI4RYe5ODFrqyBc|68|Santander|7.1899943|-73.3001233
52405|municipio|Leiva|ChIJw32ELuFRLo4RwgyqjXZZxGU|52|Nariño|1.9354157|-77.3035623
50400|municipio|Lejanías|ChIJU85x8_vZPY4R9CgFVin_7dw|50|Meta|3.5272204|-74.022413
25407|municipio|Lenguazaque|ChIJM97f0FE6QI4R1mYRsAp07Dc|25|Cundinamarca|5.3060578|-73.7121453
73408|municipio|Lérida|ChIJpf-R3bxVP44RdJU1t1eCCmw|73|Tolima|4.860823|-74.912667
91001|municipio|Leticia|ChIJv49INkzx8pERwDbGp5dFsdk|91|Amazonas|-4.203164999999999|-69.935907
73411|municipio|Líbano|ChIJmaRJ_3hWR44RfMFz7S5geEk|73|Tolima|4.9224602|-75.0642244
05411|municipio|Liborina|ChIJ_yljioaxRY4REgDughC-JaE|05|Antioquia|6.677449999999999|-75.81174399999999
52411|municipio|Linares|ChIJf4kcC8nHLo4RxKHIgaoHLY0|52|Nariño|1.350933|-77.52387000000002
27413|municipio|Lloró|ChIJTVAMgLl-SI4RBiA8xT8c9N0|27|Chocó|5.499682|-76.542596
19418|municipio|López de Micay|ChIJacj2YWeyMY4RJhzlEVL3F98|19|Cauca|2.8458039|-77.24803899999999
23417|municipio|Lorica|ChIJ2-VYyMmYWY4RxJaGQldgRvs|23|Córdoba|9.2376398|-75.81362450000002
52418|municipio|Los Andes|ChIJeddCs0nqLo4R9lPbRQErPWM|52|Nariño|1.4937224|-77.5213227
23419|municipio|Los Córdobas|ChIJvYzV5CQCWo4RdU5AAZ0q7q0|23|Córdoba|8.89508|-76.35459
1100114|localidad|Los Mártires|ChIJGRtzwW-ZP44RyhT1aOU51Wc|11001|Bogotá|4.6066345|-74.08819450000001
70418|municipio|Los Palmitos|ChIJaRZIh5I8WY4RBDZbT899LpQ|70|Sucre|9.380493999999999|-75.27095
54405|municipio|Los Patios|ChIJ591PnA5GZo4RAG869vc1DAM|54|Norte de Santander|7.833199|-72.504392
68418|municipio|Los Santos|ChIJbW9OTo7KaY4R9FfB5dzUgao|68|Santander|6.755733999999999|-73.102305
54418|municipio|Lourdes|ChIJ9XWxuSCuZ44RaymcS3n2AP4|54|Norte de Santander|7.9451674|-72.83228199999999
08421|municipio|Luruaco|ChIJeTgjTkUN9o4RcKTsYZBIN3E|08|Atlántico|10.6104139|-75.14324359999999
15425|municipio|Macanal|ChIJtyBkx6uvao4RQsuNKqUqhII|15|Boyacá|4.9723166|-73.31971209999999
68425|municipio|Macaravita|ChIJTTrXbRUMaY4Rsu7Cc7sPAsc|68|Santander|6.506420899999999|-72.5932425
05425|municipio|Maceo|ChIJCV4IWXmNQ44Rr_YYE4gdjWQ|05|Antioquia|6.551367|-74.787294
25426|municipio|Machetá|ChIJLwZhpzQaQI4RvAHQtEacLhY|25|Cundinamarca|5.081005999999999|-73.608052
25430|municipio|Madrid|ChIJh_d9VzV4P44RSB2vpGoH5A8|25|Cundinamarca|4.7335375|-74.2624115
13430|municipio|Magangué|ChIJ6RxTtsfHXo4R_GOzBYvVnTA|13|Bolívar|9.2414156|-74.7527587
52427|municipio|Magüí|ChIJ-xOYdm0zLI4R8K0UgiG7LdY|52|Nariño|1.7658466|-78.1838239
13433|municipio|Mahates|ChIJBTA3d7KnWI4RvkLseD7Alo8|13|Bolívar|10.2369948|-75.18847509999999
44430|municipio|Maicao|ChIJZwJP2NTzi44RxqeJ4A1FoTE|44|La Guajira|11.3800543|-72.2422465
70429|municipio|Majagual|ChIJnZxvrDwVXI4RORkCj7JeM7s|70|Sucre|8.539811799999999|-74.6282746
68432|municipio|Málaga|ChIJB9y3qBiqaY4RjPeMG3cgYJ0|68|Santander|6.7018002|-72.73206170000002
08433|municipio|Malambo|ChIJC2BUXgTO9Y4Reo7FcT1bAyk|08|Atlántico|10.8575824|-74.7746834
52435|municipio|Mallama|ChIJ4TfWZFxUKY4RzGc6hdT327k|52|Nariño|1.140872|-77.8645669
08436|municipio|Manatí|ChIJoWkUHK_i9Y4Rmuz1mEn3XmU|08|Atlántico|10.449239|-74.95937099999999
20443|municipio|Manaure Balcón del Cesar|ChIJ7e0y5PGWio4R84NT4CV7eSg|20|Cesar|10.3923673|-73.0270833
44560|municipio|Manaure|ChIJ67TZpNZ7jI4Rzql4IEeQQUU|44|La Guajira|11.5763759|-72.5678041
85139|municipio|Maní|ChIJK3zVgtW0FI4RpHh3iZs7Mys|85|Casanare|4.8170249|-72.28271029999999
17001|municipio|Manizales|ChIJO85CavpvR44RHBTqI2TPY6g|17|Caldas|5.0629743|-75.5027698
25436|municipio|Manta|ChIJSeicT0kDQI4RDlstrbGlJFY|25|Cundinamarca|5.0089271|-73.5413846
17433|municipio|Manzanares|ChIJ7bh3-383R44RKEwS74YgJXw|17|Caldas|5.2537221|-75.15416820000002
50325|municipio|Mapiripán|ChIJdQNLs5goF44RSJdeYQunspA|50|Meta|2.892506|-72.13317500000001
13440|municipio|Margarita|ChIJW9xxVGtiXo4RugHY9Sv5bw8|13|Bolívar|9.0425436|-74.24140919999999
13442|municipio|María La Baja|ChIJifRHN1G-WI4R2jrHjqa3S5o|13|Bolívar|9.983431500000002|-75.30223749999999
05440|municipio|Marinilla|ChIJOfSZGSSgRo4R4lc07teRUEg|05|Antioquia|6.1731064|-75.3378851
15442|municipio|Maripí|ChIJaQMjWvWyQY4RnOe7pvRUuTI|15|Boyacá|5.549623|-74.0046909
